id,embedding,project_text,Added count,Adjusted Function Points,Application Group,Application Type,Development Methodologies,Development Platform,Development Techniques,Development Type,Enquiry count,File count,Functional Size,ISBSG Project ID,Industry Sector,Input count,Interface count,Max Team Size,Normalised Work Effort,Organisation Type,Output count,Primary Programming Language,Project Activity Scope,Sprints / iterations,Year of Project
6605,"[-0.03235489  0.06112574 -0.00905871 ... -0.02484158 -0.00699132
 -0.0006345 ]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Customer Management' application. It was an Enhancement project, developed on a PC platform using iOS as the primary programming language.

The functional size of the project was 205.0 function points, with an adjusted function size of 205.0 function points. The normalized work effort for the project was 3421.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 17 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,205.0,Business Application,Customer Management;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,205.0,51353,Communication,75.64444444444445,5.933333333333334,17.0,3421.0,Telecommunications;,65.4,iOS,Design;Build;Test;Implement;,6.685359589041096,2023
6030,"[-0.04368598  0.05261003 -0.01305586 ... -0.01894348  0.00432108
  0.00937509]","A Wholesale industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Command/Control' application. It was an Enhancement project, developed on a PC platform using C++ as the primary programming language.

The functional size of the project was 2482.0 function points, with an adjusted function size of 2482.0 function points. The normalized work effort for the project was 13854.0 person-hours.

The scope of activities included Design, Build, Test, Scrum Master (No Requirements and No Implementation). The maximum team size reached 8 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 27 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,2482.0,Business Application,Command/Control;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,2482.0,44765,Wholesale,75.64444444444445,5.933333333333334,7.8,13854.0,Telecommunications;,65.4,C++,"Design, Build, Test, Scrum Master (No Requirements and No Implementation);",27.0,2018
6263,"[-0.0218764   0.05123815 -0.01136049 ... -0.0218764  -0.00093826
 -0.00757228]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Payments' application. It was an Enhancement project, developed on a PC platform using COBOL as the primary programming language.

The functional size of the project was 97.4 function points, with an adjusted function size of 97.4 function points. The normalized work effort for the project was 3775.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,97.4,Business Application,Payments;,Waterfall;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,97.4,47380,Communication,75.64444444444445,5.933333333333334,13.957282568122436,3775.0,Telecommunications;,65.4,COBOL,Design;Build;Test;Implement;,1.0,2020
4505,"[-0.03155813  0.070034   -0.00817777 ... -0.02328977 -0.00676128
 -0.00227709]","A Government industry project was developed by a Government organization. The project falls under the 'Business Application' category, specifically as a 'Business Application' application. It was an Enhancement project, developed on a PC platform using PHP as the primary programming language.

The functional size of the project was 444.0 function points, with an adjusted function size of 444.0 function points. The normalized work effort for the project was 1052.0 person-hours.

The scope of activities included Planning, Design, Build, Test, Implement. The maximum team size reached 4 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 148 new elements were added to the system.",148.0,444.0,Business Application,Business Application;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,444.0,32621,Government,75.64444444444445,5.933333333333334,4.0,1052.0,Government;,65.4,PHP,Planning;Design;Build;Test;Implement;,6.685359589041096,2012
1158,"[-0.03853816  0.0495958  -0.01038698 ... -0.01490982 -0.0047682
 -0.00091653]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Data Warehouse' application. It was an Enhancement project, developed on a PC platform using PL/SQL as the primary programming language.

The functional size of the project was 265.0 function points, with an adjusted function size of 448.84973554361267 function points. The normalized work effort for the project was 2420.0 person-hours.

The scope of activities included Specification, Design, Build, Test, Implement, Proj Management. The maximum team size reached 14 members. The project followed the Waterfall (incl Linear Processing & SSADM) methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,448.84973554361267,Business Application,Data Warehouse;,Waterfall (incl Linear Processing & SSADM);,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,265.0,15921,Communication,75.64444444444445,5.933333333333334,13.957282568122436,2420.0,Telecommunications;,65.4,PL/SQL,Specification;Design;Build;Test;Implement;Proj Management;,1.0,2016
5475,"[-0.02536118  0.05540191 -0.00902367 ... -0.01325326 -0.00358124
 -0.00308016]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Stock control & order processing' application. It was an Enhancement project, developed on a PC platform using J2EE as the primary programming language.

The functional size of the project was 102.0 function points, with an adjusted function size of 448.84973554361267 function points. The normalized work effort for the project was 3780.45904770735 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall (incl Linear Processing & SSADM) methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,448.84973554361267,Business Application,Stock control & order processing;,Waterfall (incl Linear Processing & SSADM);,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,102.0,39378,Communication,75.64444444444445,5.933333333333334,13.957282568122436,3780.45904770735,Telecommunications;,65.4,J2EE,Design;Build;Test;Implement;,1.0,2017
4233,"[-0.02529151  0.0489746  -0.01007721 ... -0.02427394 -0.00642956
 -0.00552277]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Customer relationship management' application. It was an Enhancement project, developed on a PC platform using Siebel as the primary programming language.

The functional size of the project was 109.0 function points, with an adjusted function size of 109.0 function points. The normalized work effort for the project was 3263.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall (incl Linear Processing & SSADM) methodology, utilizing development techniques such as Business Area Modelling, Data Modelling, Object Oriented, Prototyping.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,109.0,Business Application,Customer relationship management;,Waterfall (incl Linear Processing & SSADM);,PC,Business Area Modelling;Data Modelling;Object Oriented;Prototyping;,Enhancement,33.08888888888889,45.48888888888889,109.0,31177,Communication,75.64444444444445,5.933333333333334,13.957282568122436,3263.0,Telecommunications;,65.4,Siebel,Design;Build;Test;Implement;,1.0,2015
5454,"[-0.03451027  0.05319502 -0.00972471 ... -0.01723851 -0.00856107
 -0.00427222]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Customer relationship management' application. It was an Enhancement project, developed on a PC platform using Amdocs framework as the primary programming language.

The functional size of the project was 62.0 function points, with an adjusted function size of 62.0 function points. The normalized work effort for the project was 1320.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,62.0,Business Application,Customer relationship management;,Waterfall;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,62.0,39232,Communication,75.64444444444445,5.933333333333334,13.957282568122436,1320.0,Telecommunications;,65.4,Amdocs framework,Design;Build;Test;Implement;,1.0,2020
4184,"[-0.03348617  0.05860909 -0.01057021 ... -0.01800421 -0.00853748
 -0.00342661]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Customer relationship management' application. It was an Enhancement project, developed on a PC platform using Amdocs framework as the primary programming language.

The functional size of the project was 259.0 function points, with an adjusted function size of 259.0 function points. The normalized work effort for the project was 8589.6 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall (incl Linear Processing & SSADM) methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,259.0,Business Application,Customer relationship management;,Waterfall (incl Linear Processing & SSADM);,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,259.0,30926,Communication,75.64444444444445,5.933333333333334,13.957282568122436,8589.6,Telecommunications;,65.4,Amdocs framework,Design;Build;Test;Implement;,1.0,2019
3796,"[-0.03013184  0.06148079 -0.00828543 ... -0.02250019 -0.00246507
  0.00102026]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business application' category, specifically as a 'Customer Management' application. It was an Enhancement project, developed on a PC platform using iOS as the primary programming language.

The functional size of the project was 92.0 function points, with an adjusted function size of 92.0 function points. The normalized work effort for the project was 896.7765 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 24 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,92.0,Business application,Customer Management;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,92.0,28981,Communication,75.64444444444445,5.933333333333334,24.0,896.7765,Telecommunications;,65.4,iOS,Design;Build;Test;Implement;,6.685359589041096,2021
1419,"[-0.02895579  0.05443689 -0.01043213 ... -0.0109469  -0.00705797
 -0.00309465]","A Services industry project was developed by a Telecommunications organization. The project falls under the 'Business application' category, specifically as a 'Workflow' application. It was an Enhancement project, developed on a PC platform using Oracle as the primary programming language.

The functional size of the project was 555.0 function points, with an adjusted function size of 555.0 function points. The normalized work effort for the project was 1805.0 person-hours.

The scope of activities included Design, Build, Test, Scrum Master (No Requirements and No Implementation). The maximum team size reached 3 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 5 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,555.0,Business application,Workflow;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,555.0,17295,Services,75.64444444444445,5.933333333333334,2.6,1805.0,Telecommunications;,65.4,Oracle,"Design, Build, Test, Scrum Master (No Requirements and No Implementation);",5.0,2021
2018,"[-0.03726149  0.05335317 -0.00994189 ... -0.01649563 -0.00555625
 -0.00487614]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business application' category, specifically as a 'Customer Relationship management' application. It was an Enhancement project, developed on a PC platform using Amdocs framework as the primary programming language.

The functional size of the project was 54.0 function points, with an adjusted function size of 54.0 function points. The normalized work effort for the project was 1048.464 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,54.0,Business application,Customer Relationship management;,Waterfall;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,54.0,20153,Communication,75.64444444444445,5.933333333333334,13.957282568122436,1048.464,Telecommunications;,65.4,Amdocs framework,Design;Build;Test;Implement;,1.0,2021
5700,"[-0.02183814  0.05332721 -0.00876161 ... -0.02136053 -0.00269477
 -0.01048264]","A Manufacturing industry project was developed by a Automotive organization. The project falls under the 'Business Application' category, specifically as a 'Unknown' application. It was an New Development project, developed on a PC platform using Java as the primary programming language.

The functional size of the project was 87.0 function points, with an adjusted function size of 87.0 function points. The normalized work effort for the project was 3148.0 person-hours.

The scope of activities included Planning, Specification, Design, Build, Test, Implement, Proj Management. The maximum team size reached 14 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,87.0,Business Application,Unknown;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,New Development,33.08888888888889,45.48888888888889,87.0,41252,Manufacturing,75.64444444444445,5.933333333333334,13.957282568122436,3148.0,Automotive;,65.4,Java,Planning;Specification;Design;Build;Test;Implement;Proj Management;,6.685359589041096,2021
1608,"[-0.02054685  0.05650384 -0.00926913 ... -0.01359912 -0.00117819
 -0.00135106]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Online. eSales' application. It was an Enhancement project, developed on a Multi platform using Java as the primary programming language.

The functional size of the project was 101.0 function points, with an adjusted function size of 101.0 function points. The normalized work effort for the project was 1083.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall (incl Linear Processing & SSADM) methodology, utilizing development techniques such as Business Area Modelling, Data Modelling, Object Oriented, Prototyping.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,101.0,Business Application,Online. eSales;,Waterfall (incl Linear Processing & SSADM);,Multi,Business Area Modelling;Data Modelling;Object Oriented;Prototyping;,Enhancement,33.08888888888889,45.48888888888889,101.0,18343,Communication,75.64444444444445,5.933333333333334,13.957282568122436,1083.0,Telecommunications;,65.4,Java,Design;Build;Test;Implement;,1.0,2015
5221,"[-0.02897359  0.0563349  -0.01089868 ... -0.02366255 -0.00924689
 -0.01003722]","A Banking industry project was developed by a Banking organization. The project falls under the 'Business Application' category, specifically as a 'Finance & Risk' application. It was an New Development project, developed on a PC platform using SQL as the primary programming language.

The functional size of the project was 665.0 function points, with an adjusted function size of 448.84973554361267 function points. The normalized work effort for the project was 3780.45904770735 person-hours.

The scope of activities included Planning, Specification, Design, Build, Test, Implement, Proj Management. The maximum team size reached 14 members. The project followed the Waterfall (incl Linear Processing & SSADM) methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,448.84973554361267,Business Application,Finance & Risk;,Waterfall (incl Linear Processing & SSADM);,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,New Development,33.08888888888889,45.48888888888889,665.0,37554,Banking,75.64444444444445,5.933333333333334,13.957282568122436,3780.45904770735,Banking;,65.4,SQL,Planning;Specification;Design;Build;Test;Implement;Proj Management;,1.0,2011
2114,"[-0.025141    0.06422576 -0.00447728 ... -0.01511386 -0.00451791
 -0.00962899]","A Medical & Health Care industry project was developed by a Medical and Health Care organization. The project falls under the 'Business Application' category, specifically as a 'not recorded' application. It was an Enhancement project, developed on a PC platform using Java as the primary programming language.

The functional size of the project was 108.0 function points, with an adjusted function size of 108.0 function points. The normalized work effort for the project was 7391.0 person-hours.

The scope of activities included Planning, Specification, Design, Build, Test, Implement, Proj Management. The maximum team size reached 50 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,108.0,Business Application,not recorded;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,108.0,20595,Medical & Health Care,75.64444444444445,5.933333333333334,50.0,7391.0,Medical and Health Care;,65.4,Java,Planning;Specification;Design;Build;Test;Implement;Proj Management;,6.685359589041096,2012
3800,"[-0.02154731  0.05731584 -0.01104714 ... -0.0282767   0.00032425
 -0.00815068]","A Manufacturing industry project was developed by a Manufacturing organization. The project falls under the 'Business Application' category, specifically as a 'Simulation of the behaviour of vehicles on the road' application. It was an Enhancement project, developed on a PC platform using C++ as the primary programming language.

The functional size of the project was 129.0 function points, with an adjusted function size of 129.0 function points. The normalized work effort for the project was 255.0 person-hours.

The scope of activities included Specification, Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,129.0,Business Application,Simulation of the behaviour of vehicles on the road;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,129.0,29012,Manufacturing,75.64444444444445,5.933333333333334,13.957282568122436,255.0,Manufacturing;,65.4,C++,Specification;Design;Build;Test;Implement;,6.685359589041096,2010
5326,"[-0.02961118  0.06180292 -0.01314782 ... -0.00967712  0.00088605
  0.008444  ]","A Telecom industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Other: Online. eSales' application. It was an Enhancement project, developed on a PC platform using html as the primary programming language.

The functional size of the project was 852.0 function points, with an adjusted function size of 852.0 function points. The normalized work effort for the project was 13814.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 17 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,852.0,Business Application,Other: Online. eSales;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,852.0,38360,Telecom,75.64444444444445,5.933333333333334,17.0,13814.0,Telecommunications;,65.4,html,Design;Build;Test;Implement;,6.685359589041096,2022
3193,"[-0.02966153  0.02754761 -0.01262529 ... -0.02476788 -0.00337687
 -0.01072775]","A Communication industry project was developed by a Virtual Assistants (Lingubots) organization. The project falls under the 'Business Application' category, specifically as a 'Artifical Intelligence based engine' application. It was an Re-development project, developed on a PC platform using C++ as the primary programming language.

The functional size of the project was 657.0 function points, with an adjusted function size of 735.0 function points. The normalized work effort for the project was 21590.0 person-hours.

The scope of activities included Planning, Design, Build, Test. The maximum team size reached 16 members. The project followed the Unified Process methodology, utilizing development techniques such as Prototyping, Object Oriented Analysis, Object Oriented Design.

The project was completed in 6 sprint(s). It involved 296 inputs, 135 outputs, 27 enquiries, 184 files, and 15 interfaces. A total of 657 new elements were added to the system.",657.0,735.0,Business Application,Artifical Intelligence based engine;,Unified Process;,PC,Prototyping;Object Oriented Analysis;Object Oriented Design;,Re-development,27.0,184.0,657.0,25916,Communication,296.0,15.0,16.0,21590.0,Virtual Assistants (Lingubots);,135.0,C++,Planning;Design;Build;Test;,6.685359589041096,2010
5617,"[-0.02527372  0.04946499 -0.00996352 ... -0.01740131 -0.00095535
 -0.00542458]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business application' category, specifically as a 'Other' application. It was an Enhancement project, developed on a PC platform using Java as the primary programming language.

The functional size of the project was 92.0 function points, with an adjusted function size of 92.0 function points. The normalized work effort for the project was 524.232 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,92.0,Business application,Other;,Waterfall;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,92.0,40561,Communication,75.64444444444445,5.933333333333334,13.957282568122436,524.232,Telecommunications;,65.4,Java,Design;Build;Test;Implement;,1.0,2021
2138,"[-0.02792132  0.06468621 -0.01078103 ... -0.0172809  -0.00310541
  0.00662877]","A Retail industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Business Intelligence' application. It was an Enhancement project, developed on a PC platform using Java as the primary programming language.

The functional size of the project was 2016.0 function points, with an adjusted function size of 2016.0 function points. The normalized work effort for the project was 27519.0 person-hours.

The scope of activities included Design, Build, Test, Scrum Master (No Requirements and No Implementation). The maximum team size reached 11 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 26 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,2016.0,Business Application,Business Intelligence;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,2016.0,20755,Retail,75.64444444444445,5.933333333333334,10.9,27519.0,Telecommunications;,65.4,Java,"Design, Build, Test, Scrum Master (No Requirements and No Implementation);",26.0,2023
254,"[-0.02018476  0.05348879 -0.00908885 ... -0.00100047 -0.00489117
  0.00218859]","A Mining industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Decision Support System' application. It was an Enhancement project, developed on a PC platform using OutSystems as the primary programming language.

The functional size of the project was 398.0 function points, with an adjusted function size of 398.0 function points. The normalized work effort for the project was 426.0 person-hours.

The scope of activities included Design, Build, Test, Scrum Master (No Requirements and No Implementation). The maximum team size reached 0 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 17 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,398.0,Business Application,Decision Support System;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,398.0,11360,Mining,75.64444444444445,5.933333333333334,0.4,426.0,Telecommunications;,65.4,OutSystems,"Design, Build, Test, Scrum Master (No Requirements and No Implementation);",17.0,2023
5813,"[-0.02141692  0.04857281 -0.00966647 ... -0.02241082 -0.00720176
 -0.00822371]","A Banking industry project was developed by a Banking organization. The project falls under the 'Business Application' category, specifically as a 'Call Center Solutions' application. It was an Enhancement project, developed on a PC platform using Java as the primary programming language.

The functional size of the project was 846.0 function points, with an adjusted function size of 448.84973554361267 function points. The normalized work effort for the project was 3780.45904770735 person-hours.

The scope of activities included Planning, Specification, Design, Build, Test, Implement, Proj Management. The maximum team size reached 14 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,448.84973554361267,Business Application,Call Center Solutions;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,846.0,42333,Banking,75.64444444444445,5.933333333333334,13.957282568122436,3780.45904770735,Banking;,65.4,Java,Planning;Specification;Design;Build;Test;Implement;Proj Management;,6.685359589041096,2011
2927,"[-0.02257892  0.04994236 -0.01309184 ... -0.01452556 -0.00831553
  0.00318284]","A Telecom industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Integration' application. It was an Enhancement project, developed on a PC platform using ProC as the primary programming language.

The functional size of the project was 62.0 function points, with an adjusted function size of 62.0 function points. The normalized work effort for the project was 398.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,62.0,Business Application,Integration;,Waterfall;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,62.0,24644,Telecom,75.64444444444445,5.933333333333334,13.957282568122436,398.0,Telecommunications;,65.4,ProC,Design;Build;Test;Implement;,1.0,2022
6148,"[-0.03560185  0.05307129 -0.01065735 ... -0.01621807 -0.00803445
 -0.00534939]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Customer relationship management' application. It was an Enhancement project, developed on a PC platform using Amdocs framework as the primary programming language.

The functional size of the project was 57.0 function points, with an adjusted function size of 57.0 function points. The normalized work effort for the project was 794.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 14 members. The project followed the Waterfall methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 1 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,57.0,Business Application,Customer relationship management;,Waterfall;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,57.0,46074,Communication,75.64444444444445,5.933333333333334,13.957282568122436,794.0,Telecommunications;,65.4,Amdocs framework,Design;Build;Test;Implement;,1.0,2020
5057,"[-0.02897607  0.0543777  -0.00740536 ... -0.02027166 -0.00040724
 -0.00808384]","A Communication industry project was developed by a Telecommunications organization. The project falls under the 'Business Application' category, specifically as a 'Other' application. It was an Enhancement project, developed on a PC platform using Unknown as the primary programming language.

The functional size of the project was 395.0 function points, with an adjusted function size of 395.0 function points. The normalized work effort for the project was 13754.0 person-hours.

The scope of activities included Design, Build, Test, Implement. The maximum team size reached 25 members. The project followed the Agile Development methodology, utilizing development techniques such as Business Area Modelling, Prototyping, Data Modelling, Object Oriented.

The project was completed in 6 sprint(s). It involved 76 inputs, 65 outputs, 33 enquiries, 45 files, and 6 interfaces. A total of 175 new elements were added to the system.",174.87745098039215,395.0,Business Application,Other;,Agile Development;,PC,Business Area Modelling;Prototyping;Data Modelling;Object Oriented;,Enhancement,33.08888888888889,45.48888888888889,395.0,36126,Communication,75.64444444444445,5.933333333333334,25.0,13754.0,Telecommunications;,65.4,Unknown,Design;Build;Test;Implement;,6.685359589041096,2023
